Entry_Name	Entry	Protein names	Gene Names	Organism	Gene Ontology IDs	Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
NA	NA	NA	NA	NA	NA	OG0009065	NEOSPISA	SPISA	43.96324517	14.61529667	30.26753587	1.587583952	0.25097418	6.325686375	2.52E-10	2.62E-09	TRINITY_GG_30229_c0_g1_i5.p1	Lko057S002339	5563	6617	-
NA	NA	NA	NA	NA	NA	OG0009139	NEOSPISA	SPISA	226.740583	133.9871908	183.4556666	0.7599488	0.120188407	6.322979198	2.57E-10	2.66E-09	TRINITY_GG_303_c0_g1_i2.p1	Lko057S004371	4203	4310	-
NA	NA	NA	NA	NA	NA	OG0005535	NEOSPISA	SPISA	28.27273432	5.161873943	17.48766615	2.48790695	0.39360383	6.320840293	2.60E-10	2.70E-09	TRINITY_GG_18728_c1_g1_i6.p1	Lko057S010657	15477	60385	+
PELI_DROME	O77237	Protein pellino	Pli CG5212	Drosophila melanogaster (Fruit fly)	GO:0000209; GO:0002225; GO:0004842; GO:0005829; GO:0008063; GO:0009898; GO:0019207; GO:0045087; GO:0045751; GO:0045752; GO:0061630; GO:0070936; GO:1900425; GO:1905035	OG0010182	NEOSPISA	SPISA	77.50182284	162.9622561	117.3833584	-1.073911276	0.169947273	-6.319085079	2.63E-10	2.73E-09	TRINITY_GG_33733_c2_g1_i1.p1	Lko057S003327	160784	162001	-
NA	NA	NA	NA	NA	NA	OG0010444	NEOSPISA	SPISA	1765.141556	3251.760391	2458.897012	-0.881520765	0.139842605	-6.303663804	2.91E-10	3.01E-09	TRINITY_GG_34520_c0_g1_i27.p2	Lko057S009230	209413	216008	-
FAH2A_DANRE	Q6DH69	"Fatty-acid amide hydrolase 2-A, EC 3.5.1.99"	faah2a zgc:92625	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0016021; GO:0016042; GO:0102077; GO:0103073	OG0010580	NEOSPISA	SPISA	209.0032625	412.5326877	303.983661	-0.976833632	0.15498368	-6.302816108	2.92E-10	3.02E-09	TRINITY_GG_34935_c0_g1_i3.p1	Lko057S010963	21018	65225	+
PYRD2_RAT	Q68FT3	"Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2, EC 1.-.-.-"	Pyroxd2	Rattus norvegicus (Rat)	GO:0005759; GO:0007005; GO:0016491	OG0012128	NEOSPISA	SPISA	78.13208662	21.97619055	51.92600179	1.837838078	0.291649347	6.301533311	2.95E-10	3.04E-09	TRINITY_GG_7006_c5_g1_i29.p1	Lko057S000502	157129	164545	-
ZCPW1_MOUSE	Q6IR42	Zinc finger CW-type PWWP domain protein 1	Zcwpw1 Gm1053	Mus musculus (Mouse)	GO:0001741; GO:0005634; GO:0007127; GO:0007129; GO:0007283; GO:0008270; GO:0008327; GO:0030154; GO:0035064; GO:0045911; GO:2000781	OG0003173	NEOSPISA	SPISA	158.2486696	71.06894668	117.5647989	1.149093522	0.182340829	6.301899203	2.94E-10	3.04E-09	TRINITY_GG_11161_c2_g1_i7.p2	Lko057S000216	99461	118459	-
NA	NA	NA	NA	NA	NA	OG0003189	NEOSPISA	SPISA	12.47140897	45.3117295	27.79689188	-1.857862845	0.294826112	-6.301554617	2.95E-10	3.04E-09	TRINITY_GG_11208_c0_g1_i6.p1	Lko057S003430	379901	383569	-
NA	NA	NA	NA	NA	NA	OG0010406	NEOSPISA	SPISA	51.93967516	22.22720114	38.07385395	1.231380687	0.195467975	6.299654395	2.98E-10	3.07E-09	TRINITY_GG_34400_c0_g1_i24.p2	Lko057S001540	1087237	1088063	+
NA	NA	NA	NA	NA	NA	OG0004227	NEOSPISA	SPISA	1637.713246	976.3589712	1329.081251	0.745544776	0.118388761	6.297428661	3.03E-10	3.11E-09	TRINITY_GG_14308_c5_g1_i6.p1	Lko057S002297	637198	644020	+
NA	NA	NA	NA	NA	NA	OG0006193	NEOSPISA	SPISA	31.93387654	8.408377615	20.95531038	1.914045753	0.304050978	6.29514749	3.07E-10	3.16E-09	TRINITY_GG_2078_c0_g1_i1.p1	Lko057S008096	60711	65235	-
NA	NA	NA	NA	NA	NA	OG0005816	NEOSPISA	SPISA	1037.727609	376.4101851	729.1128112	1.462367709	0.232455355	6.290961593	3.16E-10	3.24E-09	TRINITY_GG_19655_c0_g1_i5.p1	Lko057S003716	109211	126768	-
NA	NA	NA	NA	NA	NA	OG0007918	NEOSPISA	SPISA	27.42834448	85.22361334	54.39946995	-1.646943772	0.261803514	-6.290762666	3.16E-10	3.24E-09	TRINITY_GG_26488_c6_g1_i1.p1	Lko057S001683	604376	629886	+
NA	NA	NA	NA	NA	NA	OG0006961	NEOSPISA	SPISA	161.9425038	346.5914111	248.1119939	-1.096474113	0.17470389	-6.27618601	3.47E-10	3.55E-09	TRINITY_GG_23374_c1_g1_i34.p1	Lko057S000922	343198	392315	+
NA	NA	NA	NA	NA	NA	OG0008164	NEOSPISA	SPISA	160.2168495	81.32722032	123.4016892	0.975116049	0.155617649	6.266101904	3.70E-10	3.78E-09	TRINITY_GG_27177_c4_g1_i6.p1	Lko057S000883	852840	885460	-
NA	NA	NA	NA	NA	NA	OG0009382	NEOSPISA	SPISA	86.90014299	22.78449869	56.97950899	1.940166376	0.309625113	6.26617899	3.70E-10	3.78E-09	TRINITY_GG_31178_c0_g1_i2.p1	Lko057S004378	319092	319187	+
NA	NA	NA	NA	NA	NA	OG0003304	NEOSPISA	SPISA	57.22844436	7.938205555	34.22633292	2.829216542	0.452615152	6.250821542	4.08E-10	4.17E-09	TRINITY_GG_11521_c1_g1_i2.p1	Lko057S005838	52964	53118	-
NA	NA	NA	NA	NA	NA	OG0010235	NEOSPISA	SPISA	35.15105731	80.57130724	56.34717394	-1.205396227	0.193060633	-6.243614801	4.28E-10	4.36E-09	TRINITY_GG_33898_c1_g1_i6.p7	Lko057S007702	70425	70913	+
PHB2_RAT	Q5XIH7	"Prohibitin-2 (B-cell receptor-associated protein BAP37, BAP-37)"	Phb2 Bcap37	Rattus norvegicus (Rat)	GO:0000423; GO:0002639; GO:0005634; GO:0005737; GO:0005739; GO:0005741; GO:0005743; GO:0005886; GO:0006606; GO:0007005; GO:0007062; GO:0007202; GO:0008022; GO:0009611; GO:0009986; GO:0014069; GO:0016363; GO:0016477; GO:0023035; GO:0030520; GO:0031536; GO:0032991; GO:0033147; GO:0033218; GO:0033598; GO:0033600; GO:0035632; GO:0039529; GO:0042113; GO:0042802; GO:0042803; GO:0043066; GO:0043433; GO:0045892; GO:0046625; GO:0046982; GO:0047485; GO:0048786; GO:0050821; GO:0051091; GO:0060744; GO:0060749; GO:0060762; GO:0070374; GO:0071300; GO:0071456; GO:0071944; GO:0098800; GO:0098978; GO:0098982; GO:0140374; GO:1900208; GO:1901224; GO:1902808; GO:1904959; GO:1990051	OG0008490	NEOSPISA	SPISA	878.079374	629.2403199	761.9544821	0.481757005	0.077170865	6.242731678	4.30E-10	4.38E-09	TRINITY_GG_28240_c1_g1_i1.p1	Lko057S001754	1413340	1414287	+
NA	NA	NA	NA	NA	NA	OG0006408	NEOSPISA	SPISA	12.59773087	48.43057991	29.31972709	-1.918547786	0.307796777	-6.233163986	4.57E-10	4.65E-09	TRINITY_GG_21522_c5_g1_i2.p1	Lko057S001592	260178	284895	-
NA	NA	NA	NA	NA	NA	OG0009428	NEOSPISA	SPISA	7.124867497	43.54078646	24.11896301	-2.57020348	0.412400012	-6.232306989	4.60E-10	4.67E-09	TRINITY_GG_31247_c6_g1_i2.p1	Lko057S001260	1140943	1147649	-
PHF10_HUMAN	Q8WUB8	"PHD finger protein 10 (BRG1-associated factor 45a, BAF45a) (XAP135)"	PHF10 BAF45A	Homo sapiens (Human)	GO:0000776; GO:0000785; GO:0003712; GO:0005654; GO:0006338; GO:0006357; GO:0007399; GO:0016363; GO:0016514; GO:0016586; GO:0030071; GO:0042393; GO:0045582; GO:0045597; GO:0045663; GO:0045892; GO:0045944; GO:0046872; GO:0070316; GO:0071564; GO:1902459; GO:2000045; GO:2000781; GO:2000819	OG0007243	NEOSPISA	SPISA	1035.698843	732.749318	894.3223981	0.498307189	0.080080602	6.222570454	4.89E-10	4.97E-09	TRINITY_GG_24254_c3_g2_i1.p1	Lko057S000971	129192	226955	+
NA	NA	NA	NA	NA	NA	OG0004302	NEOSPISA	SPISA	108.9079902	194.5516854	148.8750479	-0.84178871	0.135354331	-6.219148687	5.00E-10	5.07E-09	TRINITY_GG_14600_c1_g1_i1.p1	Lko057S005228	247082	250854	-
BIRC6_HUMAN	Q9NR09	"Baculoviral IAP repeat-containing protein 6, EC 2.3.2.27 (BIR repeat-containing ubiquitin-conjugating enzyme, BRUCE) (RING-type E3 ubiquitin transferase BIRC6) (Ubiquitin-conjugating BIR domain enzyme apollon, APOLLON)"	BIRC6 KIAA1289	Homo sapiens (Human)	GO:0000922; GO:0004842; GO:0004869; GO:0005634; GO:0005768; GO:0005802; GO:0005815; GO:0005829; GO:0006468; GO:0006915; GO:0007049; GO:0008283; GO:0008284; GO:0016020; GO:0016567; GO:0030496; GO:0032268; GO:0032465; GO:0042127; GO:0043066; GO:0051301; GO:0060711; GO:0060712; GO:0061631; GO:0090543; GO:2001237	OG0012957	NEOSPISA	SPISA	257.4809219	150.5657465	207.5871734	0.769802014	0.123803225	6.217947967	5.04E-10	5.10E-09	TRINITY_GG_9738_c2_g2_i39.p1	Lko057S001895	525967	532827	-
NA	NA	NA	NA	NA	NA	OG0009565	NEOSPISA	SPISA	610.1883335	372.0905553	499.076037	0.714268249	0.114875977	6.217733828	5.04E-10	5.11E-09	TRINITY_GG_31713_c0_g1_i3.p1	Lko057S006775	73129	75853	+
GARL3_CHICK	Q5ZJY3	GTPase-activating Rap/Ran-GAP domain-like protein 3	GARNL3 RCJMB04_14h1	Gallus gallus (Chicken)	GO:0005096; GO:0005737; GO:0051056; GO:0090630	OG0011883	NEOSPISA	SPISA	8.369085955	39.27747135	22.79299914	-2.260178277	0.364029829	-6.208772193	5.34E-10	5.40E-09	TRINITY_GG_6245_c0_g1_i9.p1	Lko057S001910	19214	44760	+
NA	NA	NA	NA	NA	NA	OG0006954	NEOSPISA	SPISA	181.5250621	994.5415913	560.9327757	-2.452996768	0.395944469	-6.195305048	5.82E-10	5.88E-09	TRINITY_GG_23276_c2_g1_i4.p1	Lko057S006896	172399	172797	+
IF2B_DROME	P41375	"Eukaryotic translation initiation factor 2 subunit 2 (Eukaryotic translation initiation factor 2 subunit beta, eIF-2-beta)"	eIF2beta eIF-2beta CG4153	Drosophila melanogaster (Fruit fly)	GO:0001731; GO:0001732; GO:0003729; GO:0003743; GO:0005829; GO:0005850; GO:0006413; GO:0016199; GO:0016282; GO:0031369; GO:0034976; GO:0043614; GO:0046872	OG0009512	NEOSPISA	SPISA	2047.375299	1564.460422	1822.015023	0.388662153	0.062904714	6.178585524	6.47E-10	6.53E-09	TRINITY_GG_31595_c0_g1_i4.p2	Lko057S002295	1080410	1084776	+
NA	NA	NA	NA	NA	NA	OG0012057	NEOSPISA	SPISA	9.039852525	35.10514664	21.20365645	-1.943358485	0.314751241	-6.174267905	6.65E-10	6.70E-09	TRINITY_GG_6777_c1_g1_i48.p2	Lko057S002706	816372	825550	+
NA	NA	NA	NA	NA	NA	OG0005267	NEOSPISA	SPISA	79.942436	141.6814094	108.7539569	-0.825386041	0.133840769	-6.166925412	6.96E-10	7.01E-09	TRINITY_GG_17743_c1_g1_i34.p1	Lko057S012265	75241	83800	-
NA	NA	NA	NA	NA	NA	OG0012456	NEOSPISA	SPISA	80.22579115	32.54704378	57.97570904	1.299954443	0.210867437	6.164794623	7.06E-10	7.10E-09	TRINITY_GG_801_c0_g1_i2.p1	Lko057S012765	39584	40219	-
RBM34_HUMAN	P42696	RNA-binding protein 34 (RNA-binding motif protein 34)	RBM34 KIAA0117	Homo sapiens (Human)	GO:0003723; GO:0005654; GO:0005694; GO:0005730	OG0004366	NEOSPISA	SPISA	246.3906157	130.1262469	192.1339102	0.919005297	0.149086523	6.164241259	7.08E-10	7.12E-09	TRINITY_GG_1495_c0_g1_i1.p1	Lko057S007063	18195	25340	-
NA	NA	NA	NA	NA	NA	OG0005019	NEOSPISA	SPISA	863.1939612	529.5440404	707.4906648	0.705269319	0.114544921	6.15714178	7.41E-10	7.44E-09	TRINITY_GG_17023_c0_g1_i1.p1	Lko057S003534	536008	537534	-
NA	NA	NA	NA	NA	NA	OG0012392	NEOSPISA	SPISA	166.4063485	373.2166033	262.9178007	-1.165720077	0.18933435	-6.156939165	7.42E-10	7.44E-09	TRINITY_GG_7932_c0_g1_i21.p1	Lko057S000851	981228	996949	-
NA	NA	NA	NA	NA	NA	OG0012025	NEOSPISA	SPISA	13.68136256	1.000236037	7.763503515	3.748990817	0.609723758	6.14867105	7.81E-10	7.83E-09	TRINITY_GG_666_c4_g1_i4.p1	Lko057S001597	144804	146464	+
NA	NA	NA	NA	NA	NA	OG0012632	NEOSPISA	SPISA	225.3024819	457.9099708	333.8526434	-1.020856302	0.166092827	-6.146299764	7.93E-10	7.94E-09	TRINITY_GG_865_c1_g1_i24.p1	Lko057S000236	398582	478324	-
NA	NA	NA	NA	NA	NA	OG0009686	NEOSPISA	SPISA	119.7165371	49.70300892	87.0435573	1.270142745	0.206683953	6.145337975	7.98E-10	7.98E-09	TRINITY_GG_32097_c0_g1_i4.p1	Lko057S000577	562827	572130	+
NA	NA	NA	NA	NA	NA	OG0006559	NEOSPISA	SPISA	6.864878599	46.96799441	25.57966598	-2.774610635	0.452136896	-6.136660514	8.43E-10	8.42E-09	TRINITY_GG_22071_c0_g1_i7.p1	Lko057S001713	182134	190638	-
MTO1_MACFA	Q4R4P6	"Protein MTO1 homolog, mitochondrial"	MTO1 QtrA-12602	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	GO:0002098; GO:0005739; GO:0050660	OG0010490	NEOSPISA	SPISA	263.6467286	159.9022461	215.2326368	0.718116136	0.117069369	6.134107834	8.56E-10	8.54E-09	TRINITY_GG_34678_c4_g1_i7.p1	Lko057S002340	1056139	1064888	+
NA	NA	NA	NA	NA	NA	OG0007885	NEOSPISA	SPISA	608.5439053	284.8857951	457.5034539	1.095984499	0.178773855	6.130563676	8.76E-10	8.73E-09	TRINITY_GG_26263_c0_g1_i2.p1	Lko057S008864	84468	85817	-
NA	NA	NA	NA	NA	NA	OG0011978	NEOSPISA	SPISA	38.86611412	82.9228178	59.42590917	-1.085066033	0.177109196	-6.126536942	8.98E-10	8.94E-09	TRINITY_GG_6505_c3_g1_i2.p1	Lko057S001867	1724903	1761862	+
ARMC6_DROME	Q7K486	Armadillo repeat-containing protein 6 homolog	CG5721	Drosophila melanogaster (Fruit fly)	GO:0002244; GO:0009653	OG0004066	NEOSPISA	SPISA	670.9269944	990.3040964	819.969642	-0.562930546	0.091911294	-6.124715685	9.08E-10	9.03E-09	TRINITY_GG_13800_c0_g2_i4.p1	Lko057S002778	8475	14340	-
NA	NA	NA	NA	NA	NA	OG0008991	NEOSPISA	SPISA	448.2415165	682.2127452	557.4280899	-0.604991968	0.098789965	-6.124022472	9.12E-10	9.07E-09	TRINITY_GG_30012_c6_g1_i8.p1	Lko057S003608	20688	57263	-
PPRC1_MOUSE	Q6NZN1	"Peroxisome proliferator-activated receptor gamma coactivator-related protein 1 (PGC-1-related coactivator, PRC)"	Pprc1 Kiaa0595	Mus musculus (Mouse)	GO:0003723; GO:0005634; GO:0005654; GO:0030374; GO:0045944; GO:0051091	OG0011397	NEOSPISA	SPISA	83.95726573	143.9588164	111.9579894	-0.776714222	0.126868746	-6.122187269	9.23E-10	9.16E-09	TRINITY_GG_476_c0_g1_i2.p1	Lko057S003500	192638	209580	+
G6PD_DROME	P12646	"Glucose-6-phosphate 1-dehydrogenase, G6PD, EC 1.1.1.49 (Zwischenferment)"	Zw G6PD CG12529	Drosophila melanogaster (Fruit fly)	GO:0004345; GO:0005829; GO:0006006; GO:0006098; GO:0006739; GO:0009051; GO:0050661; GO:0051156	OG0012196	NEOSPISA	SPISA	298.5461246	670.6584552	472.1985456	-1.166579074	0.190646312	-6.119074974	9.41E-10	9.32E-09	TRINITY_GG_7294_c0_g1_i4.p1	Lko057S003862	15850	41158	-
STC_DROME	P40798	Protein shuttle craft	stc CG3647	Drosophila melanogaster (Fruit fly)	GO:0000122; GO:0000977; GO:0000981; GO:0003700; GO:0003723; GO:0005634; GO:0006355; GO:0008270; GO:0051865; GO:0061630	OG0009452	NEOSPISA	SPISA	836.7003322	584.3297551	718.9273962	0.516289885	0.084373967	6.119066127	9.41E-10	9.32E-09	TRINITY_GG_31290_c0_g1_i3.p1	Lko057S004356	103604	126343	-
NA	NA	NA	NA	NA	NA	OG0011645	NEOSPISA	SPISA	40.39666602	91.33770265	64.16914978	-1.169055447	0.191193679	-6.114508868	9.69E-10	9.58E-09	TRINITY_GG_5380_c2_g1_i4.p2	Lko057S005551	244120	247716	+
NA	NA	NA	NA	NA	NA	OG0006158	NEOSPISA	SPISA	42.15962606	93.73884921	66.2299302	-1.163231627	0.190386511	-6.10984265	9.97E-10	9.86E-09	TRINITY_GG_20637_c4_g1_i1.p1	Lko057S006022	100634	101482	+
NA	NA	NA	NA	NA	NA	OG0007439	NEOSPISA	SPISA	41.47222478	12.58046764	27.98940478	1.718223162	0.281356678	6.106921548	1.02E-09	1.00E-08	TRINITY_GG_24781_c0_g1_i19.p2	Lko057S001264	336042	361279	+
CCNE_DROME	P54733	"G1/S-specific cyclin-E, DmCycE"	CycE CG3938	Drosophila melanogaster (Fruit fly)	GO:0000079; GO:0000082; GO:0000307; GO:0001932; GO:0005634; GO:0005737; GO:0005813; GO:0006275; GO:0007096; GO:0007277; GO:0007307; GO:0007400; GO:0007419; GO:0007422; GO:0016538; GO:0035019; GO:0035220; GO:0035736; GO:0042127; GO:0043065; GO:0044772; GO:0045035; GO:0046427; GO:0048665; GO:0090210; GO:0097134; GO:1900087; GO:1904667	OG0007594	NEOSPISA	SPISA	60.82766022	27.10389567	45.08990343	1.164450848	0.19083406	6.101902612	1.05E-09	1.03E-08	TRINITY_GG_25242_c1_g1_i28.p2	Lko057S001124	1114032	1140332	-
TPD52_MOUSE	Q62393	"Tumor protein D52, mD52"	Tpd52	Mus musculus (Mouse)	GO:0005509; GO:0005737; GO:0005783; GO:0008284; GO:0030183; GO:0042802; GO:0042803; GO:0045202; GO:0048471; GO:0098978	OG0011172	NEOSPISA	SPISA	156.94009	310.396843	228.5532414	-0.984622771	0.161455781	-6.09840517	1.07E-09	1.06E-08	TRINITY_GG_4086_c2_g1_i6.p1	Lko057S000514	894282	895402	-
NA	NA	NA	NA	NA	NA	OG0009551	NEOSPISA	SPISA	58.59842326	147.2655193	99.97640143	-1.332586171	0.21876553	-6.09139005	1.12E-09	1.10E-08	TRINITY_GG_31664_c0_g1_i5.p1	Lko057S001506	237597	241506	+
CAPAR_DROME	Q8ITC7	Neuropeptides capa receptor (Cap2b receptor) (Capability receptor)	CapaR CG14575	Drosophila melanogaster (Fruit fly)	GO:0001607; GO:0004930; GO:0005886; GO:0007186; GO:0007218; GO:0007589; GO:0008188; GO:0016021; GO:0016323; GO:0051928; GO:0071465	OG0004137	NEOSPISA	SPISA	3.332921709	21.40393588	11.76606166	-2.755609519	0.452778513	-6.085998875	1.16E-09	1.14E-08	TRINITY_GG_14026_c4_g1_i1.p1	Lko057S001599	58991	131249	-
PK1L2_MOUSE	Q7TN88	Polycystic kidney disease protein 1-like 2 (PC1-like 2 protein) (Polycystin-1L2)	Pkd1l2	Mus musculus (Mouse)	GO:0001965; GO:0005262; GO:0005509; GO:0016020; GO:0016021; GO:0030246; GO:0050982	OG0012229	NEOSPISA	SPISA	236.0091924	126.1324741	184.7333905	0.900185498	0.147933689	6.085060848	1.16E-09	1.14E-08	TRINITY_GG_741_c0_g1_i7.p1	Lko057S007219	4947	48418	+
NA	NA	NA	NA	NA	NA	OG0003012	NEOSPISA	SPISA	145.0162952	85.600601	117.2889712	0.763289013	0.125444926	6.084654318	1.17E-09	1.14E-08	TRINITY_GG_10608_c2_g1_i1.p1	Lko057S002158	59414	67180	-
NA	NA	NA	NA	NA	NA	OG0012401	NEOSPISA	SPISA	17708.62347	10734.71575	14454.1332	0.722200007	0.118680779	6.085231445	1.16E-09	1.14E-08	TRINITY_GG_7939_c3_g1_i22.p3	Lko057S000851	1391567	1399042	+
HR96_DROME	Q24143	"Nuclear hormone receptor HR96, dHR96 (Nuclear receptor subfamily 1 group J member 1)"	Hr96 NR1J1 CG11783	Drosophila melanogaster (Fruit fly)	GO:0000122; GO:0000977; GO:0000978; GO:0004879; GO:0005634; GO:0006357; GO:0008270; GO:0030154; GO:0042594; GO:0042632; GO:0045944; GO:0070328; GO:0070873	OG0011722	NEOSPISA	SPISA	65.83757017	125.0000237	93.44671516	-0.922272536	0.151595747	-6.083762622	1.17E-09	1.15E-08	TRINITY_GG_5741_c2_g1_i3.p1	Lko057S000712	2288467	2296047	-
CTBL1_MOUSE	Q9CWL8	"Beta-catenin-like protein 1 (Nuclear-associated protein, NAP)"	Ctnnbl1	Mus musculus (Mouse)	GO:0000398; GO:0000974; GO:0005634; GO:0005654; GO:0005681; GO:0005813; GO:0005829; GO:0006915; GO:0016445; GO:0019899; GO:0043065	OG0006563	NEOSPISA	SPISA	1218.334599	796.1372523	1021.309171	0.614286974	0.100993707	6.082428252	1.18E-09	1.16E-08	TRINITY_GG_22074_c0_g1_i1.p1	Lko057S001783	794703	802588	+
NA	NA	NA	NA	NA	NA	OG0006151	NEOSPISA	SPISA	1269.392662	734.2310478	1019.650576	0.790572938	0.130065256	6.078279204	1.21E-09	1.19E-08	TRINITY_GG_20630_c3_g1_i7.p1	Lko057S005396	114388	122230	-
ADCY9_MOUSE	P51830	"Adenylate cyclase type 9, EC 4.6.1.1 (ATP pyrophosphate-lyase 9) (Adenylate cyclase type IX) (Adenylyl cyclase 9, AC9) (Adenylyl cyclase type 10, ACTP10)"	Adcy9	Mus musculus (Mouse)	GO:0001701; GO:0004016; GO:0005524; GO:0005887; GO:0006171; GO:0007189; GO:0016020; GO:0016021; GO:0030424; GO:0030425; GO:0035556; GO:0046872; GO:0071880	OG0003421	NEOSPISA	SPISA	161.2283196	91.68612174	128.7752939	0.809154701	0.133215466	6.074029734	1.25E-09	1.22E-08	TRINITY_GG_118_c3_g2_i32.p1	Lko057S001100	451370	465290	+
NA	NA	NA	NA	NA	NA	OG0006545	NEOSPISA	SPISA	10.78686338	0.140503785	5.818562235	5.424220333	0.893703123	6.069376053	1.28E-09	1.25E-08	TRINITY_GG_2203_c43_g1_i1.p2	Lko057S000784	192630	197039	+
GMPR1_MOUSE	Q9DCZ1	"GMP reductase 1, GMPR 1, EC 1.7.1.7 (Guanosine 5'-monophosphate oxidoreductase 1, Guanosine monophosphate reductase 1)"	Gmpr Gmpr1	Mus musculus (Mouse)	GO:0003920; GO:0006144; GO:0032264; GO:0046872; GO:1902560	OG0003847	NEOSPISA	SPISA	406.6715962	228.1354906	323.3547469	0.83521978	0.137810286	6.060649036	1.36E-09	1.32E-08	TRINITY_GG_13037_c0_g1_i39.p2	Lko057S000868	168612	176912	+
NA	NA	NA	NA	NA	NA	OG0010577	NEOSPISA	SPISA	5.809309189	34.3276381	19.11786268	-2.574939923	0.424831294	-6.06108815	1.35E-09	1.32E-08	TRINITY_GG_34900_c1_g1_i2.p1	Lko057S003795	99251	99365	-
NA	NA	NA	NA	NA	NA	OG0006982	NEOSPISA	SPISA	26.05183829	61.43961991	42.56613638	-1.249471387	0.206275697	-6.057288401	1.38E-09	1.35E-08	TRINITY_GG_23427_c10_g1_i8.p1	Lko057S002036	739185	755076	+
DBR1_DROPS	Q29FE1	"Lariat debranching enzyme, EC 3.1.-.-"	DBR1 GA20707	Drosophila pseudoobscura pseudoobscura (Fruit fly)	GO:0000375; GO:0005634; GO:0006397; GO:0008419	OG0011081	NEOSPISA	SPISA	193.0470172	321.3740834	252.9329814	-0.738166605	0.121893101	-6.055852194	1.40E-09	1.36E-08	TRINITY_GG_3756_c0_g1_i12.p1	Lko057S005073	403536	415450	-
RLGPB_HUMAN	Q86X10	Ral GTPase-activating protein subunit beta (p170)	RALGAPB KIAA1219	Homo sapiens (Human)	GO:0005096; GO:0046982; GO:0051056; GO:0090630	OG0008184	NEOSPISA	SPISA	66.02971482	135.9737229	98.6702519	-1.045646046	0.172860342	-6.049080037	1.46E-09	1.41E-08	TRINITY_GG_27241_c0_g1_i3.p1	Lko057S001593	783380	825069	-
NA	NA	NA	NA	NA	NA	OG0008310	NEOSPISA	SPISA	15.34919199	1.612691817	8.938825242	3.253678503	0.538040572	6.047273513	1.47E-09	1.43E-08	TRINITY_GG_27566_c1_g1_i4.p1	Lko057S008086	76035	84756	+
LIN37_BOVIN	Q1RMQ5	Protein lin-37 homolog (Antolefinin)	LIN37	Bos taurus (Bovine)	GO:0000122; GO:0017053; GO:0031523	OG0012827	NEOSPISA	SPISA	45.90307907	90.78881855	66.84975749	-0.975392552	0.161464777	-6.040899872	1.53E-09	1.48E-08	TRINITY_GG_931_c1_g1_i1.p1	Lko057S002662	7090	13938	-
SDCG8_DANRE	B8JK76	Serologically defined colon cancer antigen 8 homolog	Sdccag8 si:dkey-60B15.1	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0005737; GO:0005813; GO:0005814; GO:0007098; GO:0030030; GO:0042995; GO:0043009; GO:0070161	OG0008356	NEOSPISA	SPISA	268.7643536	164.526573	220.120056	0.709020142	0.117697659	6.024080234	1.70E-09	1.65E-08	TRINITY_GG_2778_c0_g1_i22.p1	Lko057S004507	6988	57303	+
NA	NA	NA	NA	NA	NA	OG0007826	NEOSPISA	SPISA	111.2442364	46.74947415	81.14668067	1.255604249	0.208453153	6.023436118	1.71E-09	1.65E-08	TRINITY_GG_26089_c1_g2_i9.p1	Lko057S001458	164710	171150	+
NA	NA	NA	NA	NA	NA	OG0006062	NEOSPISA	SPISA	5053.642956	2553.709612	3887.007396	0.984729773	0.163595588	6.019292968	1.75E-09	1.69E-08	TRINITY_GG_20345_c0_g1_i22.p1	Lko057S007093	17253	32184	-
RUSD2_HUMAN	Q8IZ73	"Pseudouridylate synthase RPUSD2, EC 5.4.99.- (RNA pseudouridylate synthase domain-containing protein 2)"	RPUSD2 C15orf19	Homo sapiens (Human)	GO:0000455; GO:0003723; GO:0006397; GO:0009982; GO:1990481	OG0006011	NEOSPISA	SPISA	71.22244106	141.8330314	104.1740499	-0.994111995	0.165305155	-6.013799108	1.81E-09	1.75E-08	TRINITY_GG_2020_c2_g1_i1.p1	Lko057S003986	152488	1027348	-
N2B_HAEIR	P46441	Putative ATPase N2B (HFN2B)	NA	Haematobia irritans (Horn fly) (Conops irritans)	GO:0005524; GO:0016887	OG0007968	NEOSPISA	SPISA	77.68345127	35.8710038	58.17097578	1.11810408	0.185948496	6.012977273	1.82E-09	1.76E-08	TRINITY_GG_2663_c3_g1_i6.p1	Lko057S001262	864943	868237	-
NA	NA	NA	NA	NA	NA	OG0010309	NEOSPISA	SPISA	54.58555023	19.25836389	38.09952994	1.513180252	0.251686725	6.01215759	1.83E-09	1.76E-08	TRINITY_GG_34118_c3_g1_i1.p1	Lko057S000077	527820	528997	+
NA	NA	NA	NA	NA	NA	OG0011860	NEOSPISA	SPISA	8.909981898	40.04508771	23.43969794	-2.134623248	0.355116906	-6.011043717	1.84E-09	1.77E-08	TRINITY_GG_6213_c2_g1_i5.p1	Lko057S000861	135036	135722	+
