Entry_Name	Entry	Protein names	Gene Names	Organism	Gene Ontology IDs	Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
XPO5_HUMAN	Q9HAV4	"Exportin-5, Exp5 (Ran-binding protein 21)"	XPO5 KIAA1291 RANBP21	Homo sapiens (Human)	GO:0000049; GO:0003723; GO:0003729; GO:0005049; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006405; GO:0006611; GO:0010586; GO:0016442; GO:0031267; GO:0035281; GO:0042565; GO:0070883; GO:1900370; GO:1905172	OG0007729	KOHALENSIS	PARANIGRA	330.5110791	198.0452086	264.2781438	0.743267558	0.138760578	5.356474935	8.49E-08	7.36E-07	TRINITY_GG_25793_c1_g1_i42.p1	Lko057S000397	15950	44228	+
NA	NA	NA	NA	NA	NA	OG0008288	KOHALENSIS	PARANIGRA	779.092188	471.4327205	625.2624542	0.724423251	0.135262087	5.355700683	8.52E-08	7.38E-07	TRINITY_GG_27519_c1_g1_i2.p1	Lko057S005289	513436	553377	-
NA	NA	NA	NA	NA	NA	OG0004902	KOHALENSIS	PARANIGRA	17.01807291	45.49805891	31.25806591	-1.414434944	0.264193181	-5.353790512	8.61E-08	7.45E-07	TRINITY_GG_16677_c3_g1_i6.p1	Lko057S005597	204650	226700	-
NA	NA	NA	NA	NA	NA	OG0005938	KOHALENSIS	PARANIGRA	40.29100518	79.4842889	59.88764704	-0.971962332	0.181958479	-5.341671008	9.21E-08	7.96E-07	TRINITY_GG_20047_c0_g1_i1.p1	Lko057S002087	5011	27972	+
TYSY_MOUSE	P07607	"Thymidylate synthase, TS, TSase, EC 2.1.1.45"	Tyms	Mus musculus (Mouse)	GO:0000900; GO:0003729; GO:0004799; GO:0005542; GO:0005634; GO:0005730; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0005829; GO:0006231; GO:0006235; GO:0006417; GO:0007568; GO:0007623; GO:0009410; GO:0009636; GO:0017148; GO:0019860; GO:0032259; GO:0032570; GO:0033189; GO:0034097; GO:0035999; GO:0042803; GO:0045471; GO:0046683; GO:0048589; GO:0051216; GO:0051384; GO:0051593; GO:0060574; GO:0097421; GO:1901363; GO:1990825	OG0004557	KOHALENSIS	PARANIGRA	93.73294156	54.53637377	74.13465767	0.782673615	0.146576372	5.339698387	9.31E-08	8.04E-07	TRINITY_GG_15549_c0_g1_i11.p2	Lko057S000894	43613	59530	-
TLR6_BOVIN	Q704V6	Toll-like receptor 6 (CD antigen CD286)	TLR6	Bos taurus (Bovine)	GO:0002224; GO:0002755; GO:0004888; GO:0005794; GO:0005887; GO:0006954; GO:0030670; GO:0032731; GO:0034150; GO:0035355; GO:0035663; GO:0038023; GO:0042496; GO:0042802; GO:0045087; GO:0045121; GO:0050135; GO:0061809; GO:0071221; GO:0071723; GO:0071726; GO:1900227	OG0011801	KOHALENSIS	PARANIGRA	152.0238056	231.5753564	191.799581	-0.60565064	0.113705323	-5.326493298	1.00E-07	8.64E-07	TRINITY_GG_5954_c1_g1_i1.p1	Lko057S001483	96873	127212	+
NA	NA	NA	NA	NA	NA	OG0009198	KOHALENSIS	PARANIGRA	118.5784948	50.34191363	84.46020422	1.235908097	0.232029249	5.326518552	1.00E-07	8.64E-07	TRINITY_GG_30598_c1_g1_i11.p1	Lko057S000384	481738	500906	+
NA	NA	NA	NA	NA	NA	OG0009750	KOHALENSIS	PARANIGRA	176.1575565	349.9396221	263.0485893	-0.990323543	0.186081024	-5.322001805	1.03E-07	8.84E-07	TRINITY_GG_32220_c0_g1_i1.p1	Lko057S005327	4755	4859	+
ZFY1_XENLA	Q01611	"Zinc finger Y-chromosomal protein 1, ZFY-1"	zfy1	Xenopus laevis (African clawed frog)	GO:0003677; GO:0005634; GO:0006355; GO:0046872	OG0010803	KOHALENSIS	PARANIGRA	20.6531643	6.0230838	13.33812405	1.772626991	0.333457777	5.315896378	1.06E-07	9.13E-07	TRINITY_GG_35400_c9_g1_i13.p2	Lko057S003492	741676	748247	+
NA	NA	NA	NA	NA	NA	OG0003543	KOHALENSIS	PARANIGRA	73.57776491	134.5086931	104.043229	-0.874661671	0.164539461	-5.315817046	1.06E-07	9.13E-07	TRINITY_GG_12256_c0_g1_i11.p1	Lko057S000241	20356	22014	+
ST7R_ARATH	Q9LDU6	"7-dehydrocholesterol reductase, 7-DHC reductase, EC 1.3.1.21 (Protein DWARF 5) (Sterol Delta(7)-reductase)"	DWF5 ST7R At1g50430 F11F12.21	Arabidopsis thaliana (Mouse-ear cress)	GO:0005634; GO:0005794; GO:0006695; GO:0009826; GO:0009918; GO:0016126; GO:0016132; GO:0016627; GO:0030176; GO:0047598	OG0011982	KOHALENSIS	PARANIGRA	85.22570669	161.8601233	123.542915	-0.9300228	0.175088885	-5.311718097	1.09E-07	9.33E-07	TRINITY_GG_6510_c1_g1_i8.p1	Lko057S001867	189645	220589	-
NA	NA	NA	NA	NA	NA	OG0005362	KOHALENSIS	PARANIGRA	36.63195562	79.82798749	58.22997155	-1.12271151	0.211417765	-5.310393424	1.09E-07	9.39E-07	TRINITY_GG_18137_c3_g1_i73.p2	Lko057S001793	87714	90302	+
NA	NA	NA	NA	NA	NA	OG0003856	KOHALENSIS	PARANIGRA	704.6295147	409.4877265	557.0586206	0.783851224	0.14772136	5.306282191	1.12E-07	9.60E-07	TRINITY_GG_13042_c6_g1_i2.p1	Lko057S000722	274498	280694	-
SIN3A_HUMAN	Q96ST3	Paired amphipathic helix protein Sin3a (Histone deacetylase complex subunit Sin3a) (Transcriptional corepressor Sin3a)	SIN3A	Homo sapiens (Human)	GO:0000118; GO:0000122; GO:0000776; GO:0000785; GO:0001701; GO:0002218; GO:0002230; GO:0002244; GO:0003677; GO:0003682; GO:0003713; GO:0003714; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0006260; GO:0006476; GO:0007568; GO:0008104; GO:0010817; GO:0010971; GO:0016575; GO:0016580; GO:0017053; GO:0021895; GO:0030336; GO:0030512; GO:0030516; GO:0031453; GO:0042754; GO:0043066; GO:0043619; GO:0044877; GO:0045666; GO:0045892; GO:0045944; GO:0048511; GO:0051595; GO:0061629; GO:0071333; GO:0140416; GO:1900181; GO:1901675; GO:1902455; GO:1902459; GO:1903351; GO:2000678	OG0006510	KOHALENSIS	PARANIGRA	327.694644	198.5000545	263.0973492	0.722318227	0.136253138	5.301296097	1.15E-07	9.85E-07	TRINITY_GG_21889_c0_g1_i12.p1	Lko057S007734	101226	104978	-
MRNIP_MOUSE	Q9D1F5	MRN complex-interacting protein (MRN-interacting protein)	Mrnip	Mus musculus (Mouse)	GO:0003682; GO:0005634; GO:0005654; GO:0006281; GO:0006974; GO:0007095; GO:0010212; GO:0030870; GO:0045860; GO:0071168; GO:1905168; GO:2001032	OG0011940	KOHALENSIS	PARANIGRA	147.0661453	92.50948506	119.7878152	0.674848914	0.127339912	5.299586787	1.16E-07	9.94E-07	TRINITY_GG_640_c0_g1_i1.p2	Lko057S000247	647185	650147	-
NA	NA	NA	NA	NA	NA	OG0011206	KOHALENSIS	PARANIGRA	66.4953185	115.2579513	90.87663488	-0.800443462	0.151129804	-5.296397125	1.18E-07	1.01E-06	TRINITY_GG_4147_c1_g1_i1.p1	Lko057S001612	304431	572568	+
T39AA_XENLA	Q0IHF1	Transmembrane protein 39A-A	tmem39a-a	Xenopus laevis (African clawed frog)	GO:0016021	OG0005020	KOHALENSIS	PARANIGRA	41.47212827	82.47747668	61.97480247	-0.990044178	0.187015598	-5.293912305	1.20E-07	1.02E-06	TRINITY_GG_17026_c0_g1_i1.p1	Lko057S008626	408703	415942	-
RP3A_MOUSE	P47708	Rabphilin-3A (Exophilin-1)	Rph3a	Mus musculus (Mouse)	GO:0005509; GO:0005544; GO:0005546; GO:0005794; GO:0005829; GO:0006886; GO:0006887; GO:0008021; GO:0008270; GO:0008430; GO:0017158; GO:0019898; GO:0030141; GO:0030672; GO:0031267; GO:0031594; GO:0032991; GO:0042301; GO:0043005; GO:0043197; GO:0044877; GO:0045202; GO:0045211; GO:0061669; GO:0070161; GO:0070679; GO:0097061; GO:0098850; GO:0098981; GO:2000310	OG0009503	KOHALENSIS	PARANIGRA	57.59597844	14.94383657	36.26990751	1.940404008	0.367169464	5.284764122	1.26E-07	1.07E-06	TRINITY_GG_31524_c5_g1_i13.p1	Lko057S009920	232243	312483	-
ATG4C_HUMAN	Q96DT6	"Cysteine protease ATG4C, EC 3.4.22.- (AUT-like 3 cysteine endopeptidase) (Autophagy-related cysteine endopeptidase 3, Autophagin-3) (Autophagy-related protein 4 homolog C, HsAPG4C)"	ATG4C APG4C AUTL1 AUTL3	Homo sapiens (Human)	GO:0004197; GO:0005737; GO:0006508; GO:0006914; GO:0008234; GO:0015031; GO:0051697	OG0002966	KOHALENSIS	PARANIGRA	64.48516619	113.17593	88.83054809	-0.809353935	0.153191237	-5.28329133	1.27E-07	1.08E-06	TRINITY_GG_10396_c0_g1_i54.p1	Lko057S002310	245876	257427	+
CP315_DROME	Q9VGH1	"Cytochrome P450 315a1, mitochondrial, EC 1.14.99.- (CYPCCCXVA1) (Protein shadow)"	sad Cyp315a1 CG14728	Drosophila melanogaster (Fruit fly)	GO:0005506; GO:0005634; GO:0005739; GO:0006697; GO:0007391; GO:0007417; GO:0007494; GO:0008045; GO:0008258; GO:0016705; GO:0020037; GO:0031966; GO:0042768	OG0009581	KOHALENSIS	PARANIGRA	170.8341993	83.34887777	127.0915385	1.031438906	0.195261582	5.282344308	1.28E-07	1.09E-06	TRINITY_GG_31822_c1_g1_i3.p1	Lko057S000610	1082010	1123882	+
RM54_HUMAN	Q6P161	"39S ribosomal protein L54, mitochondrial, L54mt, MRP-L54 (Mitochondrial large ribosomal subunit protein mL54)"	MRPL54	Homo sapiens (Human)	GO:0003723; GO:0003735; GO:0005739; GO:0005743; GO:0005762; GO:0032543	OG0007085	KOHALENSIS	PARANIGRA	95.06441709	173.1140856	134.0892513	-0.862307381	0.16329919	-5.280536791	1.29E-07	1.10E-06	TRINITY_GG_23657_c0_g1_i16.p2	Lko057S007828	18673	20064	-
NA	NA	NA	NA	NA	NA	OG0009176	KOHALENSIS	PARANIGRA	14.70799547	41.92451237	28.31625392	-1.519694776	0.288090536	-5.27505969	1.33E-07	1.13E-06	TRINITY_GG_3049_c1_g1_i16.p2	Lko057S001738	167366	167931	-
NA	NA	NA	NA	NA	NA	OG0007627	KOHALENSIS	PARANIGRA	1233.797333	2198.606182	1716.201757	-0.833417307	0.158024896	-5.273962064	1.34E-07	1.14E-06	TRINITY_GG_25457_c2_g1_i5.p1	Lko057S001171	87061	132198	+
NA	NA	NA	NA	NA	NA	OG0007234	KOHALENSIS	PARANIGRA	45.68176264	15.7397244	30.71074352	1.542920613	0.293054656	5.264958541	1.40E-07	1.19E-06	TRINITY_GG_24177_c1_g1_i1.p1	Lko057S006452	125164	138167	-
NA	NA	NA	NA	NA	NA	OG0006369	KOHALENSIS	PARANIGRA	53.79345367	25.66882595	39.73113981	1.075492233	0.204329597	5.263516634	1.41E-07	1.20E-06	TRINITY_GG_21444_c2_g1_i2.p1	Lko057S000282	371824	385168	+
NA	NA	NA	NA	NA	NA	OG0012028	KOHALENSIS	PARANIGRA	64.06773241	136.0387177	100.0532251	-1.078556783	0.204916269	-5.263402406	1.41E-07	1.20E-06	TRINITY_GG_669_c0_g1_i6.p1	Lko057S002217	10114	14413	-
BUD31_BRABE	Q962X9	Protein BUD31 homolog (Protein G10 homolog)	NA	Branchiostoma belcheri (Amphioxus)	GO:0005634	OG0004217	KOHALENSIS	PARANIGRA	120.9706869	196.3306646	158.6506758	-0.696999629	0.132514004	-5.259818656	1.44E-07	1.22E-06	TRINITY_GG_14294_c0_g1_i79.p3	Lko057S001806	35411	49943	-
AFFL_DROPS	Q29KG4	AF4/FMR2 family member lilli (Protein lilliputian)	lilli GA21343	Drosophila pseudoobscura pseudoobscura (Fruit fly)	GO:0003677; GO:0003712; GO:0005634; GO:0006355; GO:0007366; GO:0032368; GO:0051493	OG0010334	KOHALENSIS	PARANIGRA	448.6341244	326.5973094	387.6157169	0.456727105	0.086934582	5.253687231	1.49E-07	1.26E-06	TRINITY_GG_34166_c0_g1_i20.p1	Lko057S001277	23471	64491	+
TMX1_BOVIN	Q0Z7W6	Thioredoxin-related transmembrane protein 1 (Thioredoxin domain-containing protein 1)	TMX1 TXNDC1	Bos taurus (Bovine)	GO:0005789; GO:0012505; GO:0015036; GO:0016021; GO:0034976	OG0004105	KOHALENSIS	PARANIGRA	399.4405682	539.1441138	469.292341	-0.432232038	0.082263901	-5.254212769	1.49E-07	1.26E-06	TRINITY_GG_13875_c3_g1_i2.p1	Lko057S006750	122691	124256	-
PGAP1_HUMAN	Q75T13	"GPI inositol-deacylase, EC 3.1.-.- (Post-GPI attachment to proteins factor 1, hPGAP1)"	PGAP1 UNQ3024/PRO9822	Homo sapiens (Human)	GO:0005783; GO:0005789; GO:0006505; GO:0006888; GO:0007605; GO:0009880; GO:0009948; GO:0015031; GO:0016021; GO:0016255; GO:0016788; GO:0021871; GO:0050185; GO:1902953	OG0004901	KOHALENSIS	PARANIGRA	807.9525432	587.7840224	697.8682828	0.458830876	0.087364038	5.251942169	1.51E-07	1.27E-06	TRINITY_GG_16677_c2_g1_i4.p1	Lko057S005597	132740	169161	-
DNA2_XENLA	Q8QHA5	"DNA replication ATP-dependent helicase/nuclease DNA2 (DNA replication ATP-dependent helicase-like homolog) [Includes: DNA replication nuclease DNA2, EC 3.1.-.-; DNA replication ATP-dependent helicase DNA2, EC 3.6.4.12 ]"	dna2 dna2l	Xenopus laevis (African clawed frog)	GO:0000076; GO:0000729; GO:0003677; GO:0003678; GO:0004518; GO:0005524; GO:0005634; GO:0005739; GO:0006260; GO:0006264; GO:0006284; GO:0016887; GO:0016890; GO:0017108; GO:0017116; GO:0033567; GO:0043137; GO:0043139; GO:0045002; GO:0045740; GO:0046872; GO:0051539	OG0009855	KOHALENSIS	PARANIGRA	368.3468553	247.9658753	308.1563653	0.571775845	0.108882708	5.251300715	1.51E-07	1.28E-06	TRINITY_GG_32662_c3_g1_i121.p2	Lko057S001792	1191298	1195119	-
NA	NA	NA	NA	NA	NA	OG0006519	KOHALENSIS	PARANIGRA	84.12050455	40.62351964	62.3720121	1.065949753	0.203220753	5.245279998	1.56E-07	1.32E-06	TRINITY_GG_22007_c4_g1_i1.p1	Lko057S000396	194382	198012	+
NU153_RAT	P49791	Nuclear pore complex protein Nup153 (153 kDa nucleoporin) (Nucleoporin Nup153)	Nup153	Rattus norvegicus (Rat)	GO:0000278; GO:0003682; GO:0003690; GO:0005635; GO:0005642; GO:0005643; GO:0006405; GO:0006606; GO:0008139; GO:0008270; GO:0016020; GO:0017056; GO:0031267; GO:0031965; GO:0032991; GO:0034399; GO:0042405; GO:0042802; GO:0043495; GO:0044615; GO:0046832; GO:0051028; GO:0051292; GO:1990875	OG0003091	KOHALENSIS	PARANIGRA	741.9184477	377.9905913	559.9545195	0.970834433	0.185386919	5.236801154	1.63E-07	1.38E-06	TRINITY_GG_10872_c18_g1_i38.p1	Lko057S002095	138510	160816	-
PDE8_DROME	Q6NNF2	"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8, EC 3.1.4.53 (Phosphodiesterase 8)"	Pde8 CG45019 CG5411	Drosophila melanogaster (Fruit fly)	GO:0004114; GO:0004115; GO:0006198; GO:0007165; GO:0007498; GO:0046058; GO:0046872; GO:0070374; GO:1903206	OG0004198	KOHALENSIS	PARANIGRA	666.7541153	898.9489717	782.8515435	-0.431995733	0.082495037	-5.23662694	1.64E-07	1.38E-06	TRINITY_GG_14233_c0_g1_i10.p1	Lko057S000137	19223	48154	-
NA	NA	NA	NA	NA	NA	OG0006900	KOHALENSIS	PARANIGRA	718.3449924	1135.037365	926.6911786	-0.65902372	0.125940654	-5.232811631	1.67E-07	1.40E-06	TRINITY_GG_23189_c0_g2_i8.p1	Lko057S000758	139719	146650	+
AIP_HUMAN	O00170	"AH receptor-interacting protein, AIP (Aryl-hydrocarbon receptor-interacting protein) (HBV X-associated protein 2, XAP-2) (Immunophilin homolog ARA9)"	AIP XAP2	Homo sapiens (Human)	GO:0003713; GO:0003755; GO:0005654; GO:0005737; GO:0005829; GO:0006626; GO:0006805; GO:0010738; GO:0016020; GO:0017162; GO:0022417; GO:0034751; GO:0036004; GO:0051082; GO:0051344	OG0009944	KOHALENSIS	PARANIGRA	1046.49508	683.7558076	865.1254438	0.615536658	0.117732058	5.228284212	1.71E-07	1.44E-06	TRINITY_GG_33027_c2_g1_i3.p1	Lko057S004105	95611	103134	+
KEAP1_HUMAN	Q14145	"Kelch-like ECH-associated protein 1 (Cytosolic inhibitor of Nrf2, INrf2) (Kelch-like protein 19)"	KEAP1 INRF2 KIAA0132 KLHL19	Homo sapiens (Human)	GO:0001701; GO:0005654; GO:0005737; GO:0005783; GO:0005829; GO:0005884; GO:0006511; GO:0010506; GO:0016234; GO:0016567; GO:0030496; GO:0031463; GO:0032436; GO:0034451; GO:0034599; GO:0042802; GO:0042994; GO:0043433; GO:0045604; GO:0061629; GO:0071353; GO:0097718	OG0013003	KOHALENSIS	PARANIGRA	285.9792879	154.5330625	220.2561752	0.887158086	0.169677191	5.22850526	1.71E-07	1.44E-06	TRINITY_GG_9955_c0_g2_i12.p1	Lko057S001266	96523	120726	+
NA	NA	NA	NA	NA	NA	OG0008960	KOHALENSIS	PARANIGRA	271.6244267	401.765796	336.6951113	-0.566853216	0.108480687	-5.225383743	1.74E-07	1.46E-06	TRINITY_GG_29951_c0_g1_i3.p1	Lko057S000555	143005	159569	-
NA	NA	NA	NA	NA	NA	OG0004388	KOHALENSIS	PARANIGRA	149.8502353	83.57742667	116.713831	0.838932212	0.16133952	5.199793646	2.00E-07	1.67E-06	TRINITY_GG_14976_c0_g2_i1.p1	Lko057S000061	55404	75639	-
NA	NA	NA	NA	NA	NA	OG0007493	KOHALENSIS	PARANIGRA	11.19886538	49.7485486	30.47370699	-2.148806602	0.413886598	-5.19177623	2.08E-07	1.74E-06	TRINITY_GG_2495_c6_g2_i4.p1	Lko057S000552	902180	911124	-
NA	NA	NA	NA	NA	NA	OG0009426	KOHALENSIS	PARANIGRA	390.6819954	215.9969576	303.3394765	0.854921397	0.164761439	5.188843951	2.12E-07	1.77E-06	TRINITY_GG_31247_c1_g1_i1.p1	Lko057S001260	1269333	1329032	-
NA	NA	NA	NA	NA	NA	OG0003100	KOHALENSIS	PARANIGRA	352.8571818	636.2020096	494.5295957	-0.851760398	0.164182684	-5.187882052	2.13E-07	1.78E-06	TRINITY_GG_108_c0_g1_i4.p1	Lko057S001065	7877	16710	+
NA	NA	NA	NA	NA	NA	OG0006454	KOHALENSIS	PARANIGRA	184.4735603	284.1120358	234.2927981	-0.624216886	0.120375177	-5.185594759	2.15E-07	1.80E-06	TRINITY_GG_21712_c1_g1_i40.p1	Lko057S001137	1260782	1269007	+
NA	NA	NA	NA	NA	NA	OG0006482	KOHALENSIS	PARANIGRA	205.4056852	121.4742081	163.4399466	0.759556799	0.146527648	5.183709749	2.18E-07	1.82E-06	TRINITY_GG_21751_c2_g1_i13.p1	Lko057S000353	107497	125707	-
NA	NA	NA	NA	NA	NA	OG0006584	KOHALENSIS	PARANIGRA	22526.78664	11555.39506	17041.09085	0.963129945	0.186033921	5.177173822	2.25E-07	1.88E-06	TRINITY_GG_22165_c0_g1_i15.p1	Lko057S008788	25409	25918	-
NA	NA	NA	NA	NA	NA	OG0010006	KOHALENSIS	PARANIGRA	10.5135312	0.676257725	5.594894461	4.050450208	0.782459024	5.176565269	2.26E-07	1.88E-06	TRINITY_GG_33270_c4_g1_i1.p1	Lko057S003688	1115527	1121833	+
NA	NA	NA	NA	NA	NA	OG0005970	KOHALENSIS	PARANIGRA	14.48392207	2.820638134	8.652280101	2.334768234	0.451456249	5.171637867	2.32E-07	1.93E-06	TRINITY_GG_20083_c1_g1_i10.p1	Lko057S003505	23559	172032	-
NA	NA	NA	NA	NA	NA	OG0006295	KOHALENSIS	PARANIGRA	94.69495215	184.2233752	139.4591636	-0.959457982	0.185693957	-5.166877787	2.38E-07	1.98E-06	TRINITY_GG_21223_c1_g1_i8.p2	Lko057S000330	1472746	1486186	-
RS10_SPOFR	Q962R9	40S ribosomal protein S10	RpS10	Spodoptera frugiperda (Fall armyworm)	GO:0005737; GO:0005840	OG0010225	KOHALENSIS	PARANIGRA	948.9778434	1491.199531	1220.088687	-0.651837937	0.126279527	-5.161865506	2.45E-07	2.03E-06	TRINITY_GG_33863_c6_g1_i5.p1	Lko057S001235	632602	634615	+
NA	NA	NA	NA	NA	NA	OG0009151	KOHALENSIS	PARANIGRA	502.5633817	273.0363378	387.7998597	0.879386537	0.170341407	5.162494258	2.44E-07	2.03E-06	TRINITY_GG_30414_c1_g1_i11.p1	Lko057S000484	292963	320438	+
NA	NA	NA	NA	NA	NA	OG0006733	KOHALENSIS	PARANIGRA	4072.682297	1861.042239	2966.862268	1.129896332	0.219297592	5.15234262	2.57E-07	2.13E-06	TRINITY_GG_2261_c11_g1_i3.p2	Lko057S002678	3085	4639	-
RL5_BOMMO	O76190	60S ribosomal protein L5	RpL5	Bombyx mori (Silk moth)	GO:0003735; GO:0005634; GO:0005737; GO:0005840; GO:0006412; GO:0008097	OG0005378	KOHALENSIS	PARANIGRA	977.5739151	1463.522169	1220.548042	-0.581808933	0.112996059	-5.148931217	2.62E-07	2.17E-06	TRINITY_GG_1824_c1_g1_i5.p2	Lko057S004747	490033	490608	-
TVP23_DROME	Q8IQC1	Uncharacterized Golgi apparatus membrane protein-like protein CG5021	CG5021	Drosophila melanogaster (Fruit fly)	GO:0009306; GO:0016192; GO:0030173	OG0004554	KOHALENSIS	PARANIGRA	127.3375045	79.43471226	103.3861084	0.685857164	0.133260155	5.146753466	2.65E-07	2.20E-06	TRINITY_GG_15541_c0_g1_i10.p1	Lko057S000219	1084768	1092701	-
CATO_HUMAN	P43234	"Cathepsin O, EC 3.4.22.42"	CTSO CTSO1	Homo sapiens (Human)	GO:0004197; GO:0005615; GO:0005764; GO:0006508; GO:0051603	OG0002860	KOHALENSIS	PARANIGRA	184.8309721	294.3940396	239.6125059	-0.671310918	0.130515358	-5.143539636	2.70E-07	2.23E-06	TRINITY_GG_10048_c4_g1_i1.p1	Lko057S007475	21112	31945	+
BICD_DROME	P16568	Protein bicaudal D	BicD CG6605	Drosophila melanogaster (Fruit fly)	GO:0005737; GO:0005794; GO:0005829; GO:0005856; GO:0007293; GO:0007294; GO:0007309; GO:0007312; GO:0008093; GO:0008103; GO:0008298; GO:0030100; GO:0031267; GO:0032050; GO:0033365; GO:0034452; GO:0048477; GO:0048488; GO:0050658; GO:0051028; GO:0070507; GO:0070727; GO:0070840; GO:0072393; GO:0098793; GO:2000302; GO:2000370	OG0009606	KOHALENSIS	PARANIGRA	94.71568334	165.0786071	129.8971452	-0.802697194	0.156117273	-5.141629609	2.72E-07	2.25E-06	TRINITY_GG_31888_c2_g1_i14.p1	Lko057S001052	829106	836033	+
NA	NA	NA	NA	NA	NA	OG0004243	KOHALENSIS	PARANIGRA	69.94934506	153.7474869	111.848416	-1.137712999	0.221302722	-5.140980589	2.73E-07	2.26E-06	TRINITY_GG_14371_c24_g2_i1.p1	Lko057S002774	974650	981016	+
S35B3_AEDAE	Q17CE7	Adenosine 3'-phospho 5'-phosphosulfate transporter 2 (PAPS transporter 2) (Solute carrier family 35 member B3 homolog)	Papst2 AAEL004594	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	GO:0000139; GO:0005794; GO:0016021; GO:0046963; GO:0046964	OG0008921	KOHALENSIS	PARANIGRA	264.8199488	159.1756468	211.9977978	0.734928747	0.142987299	5.139818366	2.75E-07	2.27E-06	TRINITY_GG_2984_c1_g1_i23.p1	Lko057S001005	2333956	2336197	+
SPRC_CAEEL	P34714	"SPARC (Basement-membrane protein 40, BM-40) (Osteonectin, ON) (Secreted protein acidic and rich in cysteine)"	ost-1 sparc C44B12.2	Caenorhabditis elegans	GO:0005509; GO:0005518; GO:0005604; GO:0005615; GO:0048856; GO:0050840	OG0010828	KOHALENSIS	PARANIGRA	868.0921824	1325.12678	1096.609481	-0.610746067	0.119198242	-5.123784162	2.99E-07	2.47E-06	TRINITY_GG_35511_c1_g2_i5.p1	Lko057S004098	908132	909017	-
SMG5_DANRE	F1R7R1	Nonsense-mediated mRNA decay factor SMG5 (EST1-like protein B) (SMG-5 homolog)	smg5 est1b	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0000184; GO:0005697; GO:0005737; GO:0042162; GO:0043009; GO:0070034	OG0004821	KOHALENSIS	PARANIGRA	383.3929989	520.4873509	451.9401749	-0.440523415	0.085993629	-5.12274478	3.01E-07	2.48E-06	TRINITY_GG_16389_c4_g1_i22.p1	Lko057S001753	251962	280706	+
NA	NA	NA	NA	NA	NA	OG0003786	KOHALENSIS	PARANIGRA	457.7722721	257.7704226	357.7713474	0.829760464	0.162011794	5.121605321	3.03E-07	2.49E-06	TRINITY_GG_1294_c0_g2_i1.p1	Lko057S008591	42007	43198	-
ELYS_HUMAN	Q8WYP5	Protein ELYS (Embryonic large molecule derived from yolk sac) (Protein MEL-28) (Putative AT-hook-containing transcription factor 1)	AHCTF1 ELYS TMBS62 MSTP108	Homo sapiens (Human)	GO:0000776; GO:0003677; GO:0005634; GO:0005635; GO:0005643; GO:0005654; GO:0005829; GO:0006913; GO:0007049; GO:0015031; GO:0016363; GO:0031965; GO:0032465; GO:0051028; GO:0051292; GO:0051301; GO:0070062	OG0004976	KOHALENSIS	PARANIGRA	416.4511614	317.3017701	366.8764658	0.393080812	0.076773047	5.120036633	3.05E-07	2.51E-06	TRINITY_GG_16952_c1_g1_i2.p1	Lko057S001001	148655	193383	-
DIA_DROME	P48608	Protein diaphanous	dia CG1768	Drosophila melanogaster (Fruit fly)	GO:0000281; GO:0000915; GO:0003383; GO:0003779; GO:0005546; GO:0005737; GO:0005856; GO:0005938; GO:0007015; GO:0007110; GO:0007111; GO:0007279; GO:0007349; GO:0007424; GO:0007435; GO:0007605; GO:0008104; GO:0009306; GO:0012506; GO:0016476; GO:0030018; GO:0030041; GO:0030589; GO:0030838; GO:0031267; GO:0031430; GO:0031532; GO:0032154; GO:0032507; GO:0032991; GO:0035011; GO:0045010; GO:0045177; GO:0045214; GO:0045448; GO:0051225; GO:0051489; GO:0090303; GO:0097320; GO:0106036; GO:0110020	OG0005245	KOHALENSIS	PARANIGRA	308.0692502	161.6033001	234.8362751	0.927245079	0.181818861	5.099828875	3.40E-07	2.79E-06	TRINITY_GG_17685_c3_g1_i25.p1	Lko057S002870	26384	158274	-
RHG15_MOUSE	Q811M1	Rho GTPase-activating protein 15 (ArhGAP15) (Rho-type GTPase-activating protein 15)	Arhgap15	Mus musculus (Mouse)	GO:0005096; GO:0005737; GO:0007165; GO:0008360; GO:0016020; GO:0043087	OG0004869	KOHALENSIS	PARANIGRA	93.7310514	147.0071888	120.3691201	-0.651336813	0.127878786	-5.093392233	3.52E-07	2.89E-06	TRINITY_GG_16592_c0_g1_i1.p2	Lko057S000777	1041994	1049670	-
NA	NA	NA	NA	NA	NA	OG0003413	KOHALENSIS	PARANIGRA	86.08440336	157.6738093	121.8791063	-0.868017371	0.170445603	-5.092635751	3.53E-07	2.90E-06	TRINITY_GG_11898_c3_g1_i1.p1	Lko057S003333	249290	249778	-
