Orthogroup	kohalensis	neospisa	paranigra	spisa	termite
OG0005659	TRINITY_GG_2665_c1_g1_i9.p1	TRINITY_GG_15587_c1_g1_i2.p1	TRINITY_GG_33084_c2_g1_i4.p1	TRINITY_GG_23698_c0_g1_i5.p1	A0A067QZ86|unreviewed|THO
OG0005660	TRINITY_GG_2665_c2_g2_i2.p1	TRINITY_GG_15587_c3_g1_i3.p1	TRINITY_GG_33084_c3_g1_i3.p1	TRINITY_GG_23704_c2_g3_i1.p1	A0A067RKE4|unreviewed|Uncharacterized
OG0005661	TRINITY_GG_2665_c5_g1_i2.p1	TRINITY_GG_15587_c5_g1_i2.p1	TRINITY_GG_33084_c0_g1_i4.p1	TRINITY_GG_23698_c3_g1_i4.p1	A0A067QQZ3|unreviewed|BHLH
OG0005662	TRINITY_GG_26664_c1_g1_i1.p1	TRINITY_GG_25738_c0_g1_i47.p2	TRINITY_GG_13927_c0_g2_i50.p2	TRINITY_GG_28527_c2_g1_i86.p2	A0A067RJ94|unreviewed|Uncharacterized
OG0005663	TRINITY_GG_26665_c0_g1_i1.p1	TRINITY_GG_25738_c2_g1_i2.p1	TRINITY_GG_13927_c1_g1_i4.p1	TRINITY_GG_28527_c0_g1_i2.p1	A0A067RV42|unreviewed|Magnesium-dependent
OG0005664	TRINITY_GG_26665_c1_g1_i9.p1	TRINITY_GG_25738_c1_g1_i6.p1	TRINITY_GG_13927_c2_g1_i10.p1	TRINITY_GG_28527_c1_g1_i5.p1	A0A067RDB0|unreviewed|Protein
OG0005665	TRINITY_GG_26665_c2_g1_i1.p1	TRINITY_GG_25738_c3_g1_i3.p1	TRINITY_GG_13927_c3_g1_i3.p1	TRINITY_GG_28527_c3_g1_i1.p1	A0A067QGG8|unreviewed|NADH
OG0005666	TRINITY_GG_26668_c2_g1_i9.p1	TRINITY_GG_12560_c2_g1_i29.p1	TRINITY_GG_788_c0_g1_i4.p1	TRINITY_GG_2449_c0_g1_i1.p1	A0A067QRA7|unreviewed|Uncharacterized
OG0005667	TRINITY_GG_26670_c0_g1_i2.p1	TRINITY_GG_12560_c1_g3_i3.p1	TRINITY_GG_785_c0_g2_i8.p1	TRINITY_GG_2453_c5_g2_i4.p1	A0A067QRK3|unreviewed|Fes1
OG0005668	TRINITY_GG_26671_c0_g1_i2.p1	TRINITY_GG_12558_c0_g1_i1.p1	TRINITY_GG_785_c1_g1_i2.p1	TRINITY_GG_2452_c0_g1_i2.p1	A0A067RLY1|unreviewed|uS12
OG0005669	TRINITY_GG_26687_c1_g1_i10.p1	TRINITY_GG_2598_c0_g1_i39.p2	TRINITY_GG_18039_c0_g1_i9.p1	TRINITY_GG_29518_c1_g1_i1.p1	A0A067RH49|unreviewed|Density-regulated
OG0005670	TRINITY_GG_26687_c2_g1_i60.p1	TRINITY_GG_2598_c2_g1_i10.p1	TRINITY_GG_18039_c12_g1_i10.p1	TRINITY_GG_29518_c2_g1_i4.p1	A0A067R174|unreviewed|CCT-alpha|taxID_136037
OG0005671	TRINITY_GG_26687_c3_g2_i2.p1	TRINITY_GG_2597_c9_g1_i1.p1	TRINITY_GG_18041_c5_g1_i1.p1	TRINITY_GG_29522_c26_g1_i1.p1	A0A067RRB6|unreviewed|PRKR-interacting
OG0005672	TRINITY_GG_26687_c5_g1_i3.p1	TRINITY_GG_2597_c12_g1_i1.p1	TRINITY_GG_18041_c7_g1_i1.p1	TRINITY_GG_29522_c2_g1_i1.p1	A0A067RH83|unreviewed|G
OG0005673	TRINITY_GG_26687_c9_g1_i7.p1	TRINITY_GG_2597_c14_g1_i2.p1	TRINITY_GG_18040_c0_g1_i3.p1	TRINITY_GG_29522_c1_g1_i1.p1	A0A067REY2|unreviewed|Protein
OG0005674	TRINITY_GG_26688_c0_g1_i104.p1	TRINITY_GG_2597_c2_g1_i36.p1	TRINITY_GG_18041_c1_g1_i19.p1	TRINITY_GG_29517_c0_g1_i17.p1	A0A067RH60|unreviewed|Mediator
OG0005675	TRINITY_GG_26688_c1_g2_i3.p1	TRINITY_GG_2597_c3_g1_i1.p1	TRINITY_GG_18041_c2_g1_i7.p1	TRINITY_GG_29517_c1_g1_i1.p1	A0A067RR67|unreviewed|Fmp27_GFWDK
OG0005676	TRINITY_GG_26688_c4_g1_i2.p1	TRINITY_GG_2597_c13_g1_i1.p1	TRINITY_GG_18035_c5_g1_i2.p1	TRINITY_GG_29517_c3_g1_i19.p1	A0A067QHS6|unreviewed|JmjC
OG0005677	TRINITY_GG_26688_c5_g1_i1.p1	TRINITY_GG_2597_c7_g1_i3.p1	TRINITY_GG_18035_c1_g1_i1.p1	TRINITY_GG_29517_c2_g1_i1.p1	A0A067QHE8|unreviewed|Endoplasmic
OG0005679	TRINITY_GG_26697_c0_g2_i1.p1	TRINITY_GG_19947_c0_g1_i8.p1	TRINITY_GG_12975_c0_g3_i1.p1	TRINITY_GG_30721_c0_g1_i1.p1	A0A067QUZ7|unreviewed|Proton-coupled
OG0005680	TRINITY_GG_26702_c0_g1_i1.p1	TRINITY_GG_31111_c0_g1_i3.p1	TRINITY_GG_24227_c0_g1_i2.p1	TRINITY_GG_8943_c0_g1_i1.p1	A0A067R7H5|unreviewed|CD109
OG0005681	TRINITY_GG_26702_c1_g1_i10.p1	TRINITY_GG_31111_c1_g1_i14.p1	TRINITY_GG_24227_c1_g1_i10.p1	TRINITY_GG_8943_c4_g1_i28.p1	A0A067RDE9|unreviewed|t-SNARE
OG0005682	TRINITY_GG_26702_c3_g1_i7.p1	TRINITY_GG_31111_c2_g1_i7.p1	TRINITY_GG_24227_c2_g2_i17.p1	TRINITY_GG_8943_c1_g1_i7.p1	A0A067QWE2|unreviewed|Fibronectin
OG0005683	TRINITY_GG_26703_c0_g1_i1.p1	TRINITY_GG_31107_c0_g2_i8.p1	TRINITY_GG_24235_c0_g1_i1.p1	TRINITY_GG_8943_c13_g1_i8.p1	A0A067QVE8|unreviewed|SAC
OG0005684	TRINITY_GG_26704_c1_g1_i2.p1	TRINITY_GG_31110_c0_g1_i4.p1	TRINITY_GG_24229_c0_g1_i2.p1	TRINITY_GG_8944_c1_g1_i3.p1	A0A067RF82|unreviewed|Uncharacterized
OG0005685	TRINITY_GG_26704_c2_g1_i10.p1	TRINITY_GG_31110_c1_g1_i2.p1	TRINITY_GG_24229_c1_g1_i2.p1	TRINITY_GG_8944_c2_g1_i4.p1	A0A067RDY0|unreviewed|USP
OG0005686	TRINITY_GG_26709_c1_g1_i13.p1	TRINITY_GG_17708_c2_g1_i3.p1	TRINITY_GG_26300_c3_g1_i2.p1	TRINITY_GG_16750_c4_g1_i12.p1	A0A067QIC7|unreviewed|Otopetrin-3|taxID_136037
OG0005687	TRINITY_GG_26710_c0_g1_i24.p2	TRINITY_GG_17708_c1_g1_i29.p2	TRINITY_GG_26300_c1_g1_i28.p2	TRINITY_GG_16750_c1_g1_i8.p2	A0A067QZE7|unreviewed|Uncharacterized
OG0005688	TRINITY_GG_26710_c0_g1_i24.p1	TRINITY_GG_17708_c1_g1_i29.p1	TRINITY_GG_26300_c1_g1_i28.p1	TRINITY_GG_16750_c1_g1_i8.p1	A0A067R2P3|unreviewed|CXXC-type
OG0005689	TRINITY_GG_26716_c2_g1_i2.p1	TRINITY_GG_31664_c1_g1_i1.p1	TRINITY_GG_28587_c1_g1_i2.p1	TRINITY_GG_12965_c0_g1_i2.p1	A0A067RAU9|unreviewed|F-box
OG0005690	TRINITY_GG_26717_c2_g1_i1.p1	TRINITY_GG_31662_c0_g2_i2.p1	TRINITY_GG_28587_c0_g1_i12.p1	TRINITY_GG_12961_c0_g1_i1.p1	A0A067R5U6|unreviewed|WD
OG0005691	TRINITY_GG_26722_c1_g1_i1.p1	TRINITY_GG_12162_c4_g1_i1.p1	TRINITY_GG_30366_c5_g1_i2.p1	TRINITY_GG_35252_c1_g1_i3.p1	A0A067RIB9|unreviewed|Sodium/calcium
OG0005692	TRINITY_GG_26727_c0_g1_i14.p2	TRINITY_GG_18946_c1_g1_i64.p3	TRINITY_GG_4228_c0_g1_i21.p2	TRINITY_GG_33505_c2_g1_i3.p2	A0A067RSI1|unreviewed|Mevalonate
OG0005693	TRINITY_GG_26727_c1_g1_i23.p3	TRINITY_GG_18946_c2_g1_i61.p2	TRINITY_GG_4224_c0_g1_i44.p1	TRINITY_GG_33505_c3_g1_i2.p3	A0A067R7G5|unreviewed|Uncharacterized
OG0005694	TRINITY_GG_26727_c1_g1_i23.p1	TRINITY_GG_18946_c9_g1_i1.p1	TRINITY_GG_4224_c4_g1_i1.p1	TRINITY_GG_33505_c3_g1_i2.p1	A0A067RA93|unreviewed|Ubiquitin-activating
OG0005695	TRINITY_GG_26727_c1_g1_i23.p2	TRINITY_GG_18946_c2_g1_i61.p1	TRINITY_GG_4224_c0_g1_i44.p2	TRINITY_GG_33505_c3_g1_i2.p2	A0A067REZ1|unreviewed|Chromo
OG0005696	TRINITY_GG_26727_c2_g1_i8.p1	TRINITY_GG_18946_c0_g1_i12.p1	TRINITY_GG_4228_c1_g1_i7.p1	TRINITY_GG_33505_c1_g1_i4.p1	A0A067QPX2|unreviewed|Two
OG0005697	TRINITY_GG_26727_c2_g1_i8.p2	TRINITY_GG_18946_c0_g1_i12.p2	TRINITY_GG_4228_c1_g1_i7.p2	TRINITY_GG_33505_c1_g1_i4.p2	A0A067RIT4|unreviewed|60S
OG0005698	TRINITY_GG_26727_c4_g1_i5.p1	TRINITY_GG_18946_c3_g1_i8.p1	TRINITY_GG_4224_c1_g1_i12.p1	TRINITY_GG_33505_c0_g2_i6.p1	A0A067QL57|unreviewed|Uncharacterized
OG0005699	TRINITY_GG_26727_c5_g1_i16.p1	TRINITY_GG_18946_c11_g1_i6.p1	TRINITY_GG_4224_c3_g1_i18.p1	TRINITY_GG_33505_c5_g2_i4.p1	A0A067RJX2|unreviewed|Ferrochelatase|taxID_136037
OG0005700	TRINITY_GG_26727_c6_g1_i1.p1	TRINITY_GG_18946_c1_g1_i64.p5	TRINITY_GG_4228_c2_g1_i3.p2	TRINITY_GG_33505_c4_g1_i10.p2	A0A067R1P3|unreviewed|Coiled-coil
OG0005701	TRINITY_GG_26727_c7_g1_i9.p1	TRINITY_GG_18946_c6_g1_i9.p1	TRINITY_GG_4228_c3_g1_i3.p1	TRINITY_GG_33505_c6_g1_i11.p1	A0A067RCX1|unreviewed|Xaa-Pro
OG0005702	TRINITY_GG_26727_c9_g1_i1.p1	TRINITY_GG_18946_c1_g1_i64.p1	TRINITY_GG_4228_c2_g1_i3.p1	TRINITY_GG_33505_c4_g1_i10.p1	A0A067QPE4|unreviewed|PCI
OG0005703	TRINITY_GG_26751_c1_g1_i2.p1	TRINITY_GG_8908_c0_g2_i1.p1	TRINITY_GG_19967_c0_g1_i1.p1	TRINITY_GG_16295_c2_g1_i3.p1	A0A067RFZ4|unreviewed|ML
OG0005704	TRINITY_GG_26752_c0_g3_i2.p1	TRINITY_GG_8910_c0_g1_i10.p1	TRINITY_GG_19966_c1_g1_i4.p1	TRINITY_GG_16293_c0_g1_i6.p1	A0A067R031|unreviewed|zinc_ribbon_16
OG0005705	TRINITY_GG_26752_c2_g1_i8.p2	TRINITY_GG_8911_c0_g1_i35.p1	TRINITY_GG_19966_c0_g2_i1.p1	TRINITY_GG_16293_c2_g1_i29.p2	A0A067RBW6|unreviewed|Uncharacterized
OG0005706	TRINITY_GG_26752_c2_g1_i8.p3	TRINITY_GG_8911_c0_g1_i35.p2	TRINITY_GG_19966_c0_g1_i8.p2	TRINITY_GG_16293_c2_g1_i29.p3	A0A067R2F4|unreviewed|Uncharacterized
OG0005707	TRINITY_GG_26752_c2_g1_i8.p1	TRINITY_GG_8905_c0_g1_i6.p1	TRINITY_GG_19966_c0_g1_i8.p1	TRINITY_GG_16293_c2_g1_i29.p1	A0A067R0C7|unreviewed|Histone
OG0005709	TRINITY_GG_26786_c0_g1_i7.p1	TRINITY_GG_26456_c1_g1_i2.p1	TRINITY_GG_24103_c0_g1_i17.p1	TRINITY_GG_1371_c0_g1_i1.p1	A0A067RGK7|unreviewed|E3
OG0005710	TRINITY_GG_26786_c1_g1_i9.p1	TRINITY_GG_26456_c0_g1_i2.p1	TRINITY_GG_24106_c0_g1_i27.p1	TRINITY_GG_1371_c1_g1_i17.p1	A0A067RIF4|unreviewed|Na_H_Exchanger
OG0005711	TRINITY_GG_26795_c4_g1_i2.p1	TRINITY_GG_34753_c3_g1_i2.p1	TRINITY_GG_26617_c4_g1_i2.p1	TRINITY_GG_8992_c2_g2_i1.p1	A0A067RJN9|unreviewed|PKS_ER
OG0005714	TRINITY_GG_26830_c0_g1_i47.p1	TRINITY_GG_29426_c0_g1_i18.p1	TRINITY_GG_2217_c0_g1_i21.p1	TRINITY_GG_9065_c0_g1_i30.p1	A0A067RD32|unreviewed|Protein
OG0005715	TRINITY_GG_26906_c0_g1_i2.p1	TRINITY_GG_20145_c0_g1_i1.p1	TRINITY_GG_31580_c0_g1_i2.p2	TRINITY_GG_12260_c0_g1_i2.p1	A0A067RJS2|unreviewed|Spaetzle
OG0005716	TRINITY_GG_2693_c0_g1_i2.p1	TRINITY_GG_5283_c0_g1_i4.p1	TRINITY_GG_11317_c0_g1_i3.p1	TRINITY_GG_23985_c0_g1_i3.p1	A0A067RAS5|unreviewed|Condensin
OG0005717	TRINITY_GG_26945_c0_g1_i7.p1	TRINITY_GG_17724_c1_g1_i4.p1	TRINITY_GG_22528_c0_g1_i10.p1	TRINITY_GG_19488_c0_g1_i12.p1	A0A067QVT6|unreviewed|MMS19
OG0005718	TRINITY_GG_26945_c0_g1_i7.p2	TRINITY_GG_17724_c1_g2_i10.p1	TRINITY_GG_22528_c0_g1_i10.p2	TRINITY_GG_19488_c0_g1_i12.p2	A0A067R8W4|unreviewed|mRNA_decap_C
OG0005719	TRINITY_GG_26951_c3_g1_i1.p1	TRINITY_GG_29343_c4_g1_i1.p1	TRINITY_GG_15675_c1_g1_i5.p1	TRINITY_GG_23338_c0_g1_i2.p1	A0A067QUP1|unreviewed|Uncharacterized
OG0005720	TRINITY_GG_26984_c0_g1_i14.p1	TRINITY_GG_25158_c5_g1_i4.p1	TRINITY_GG_5477_c0_g1_i11.p1	TRINITY_GG_14279_c0_g1_i2.p1	A0A067QZP6|unreviewed|Uncharacterized
OG0005721	TRINITY_GG_2698_c0_g1_i3.p1	TRINITY_GG_5281_c0_g1_i3.p1	TRINITY_GG_11316_c0_g1_i9.p1	TRINITY_GG_23979_c0_g1_i3.p1	A0A067RCF9|unreviewed|Uncharacterized
OG0005722	TRINITY_GG_26994_c0_g1_i1.p1	TRINITY_GG_28102_c0_g2_i3.p1	TRINITY_GG_6972_c0_g1_i1.p1	TRINITY_GG_11015_c0_g1_i9.p1	A0A067QKA2|unreviewed|Uncharacterized
OG0005723	TRINITY_GG_26996_c0_g1_i3.p1	TRINITY_GG_10480_c0_g1_i24.p1	TRINITY_GG_32932_c0_g1_i1.p1	TRINITY_GG_3610_c1_g1_i2.p1	A0A067R2L0|unreviewed|Small
OG0005724	TRINITY_GG_27003_c0_g1_i33.p1	TRINITY_GG_12868_c0_g1_i9.p1	TRINITY_GG_27660_c0_g1_i34.p1	TRINITY_GG_33560_c0_g1_i18.p1	A0A067RT16|unreviewed|Unc-13-like
OG0005725	TRINITY_GG_2702_c1_g1_i15.p1	TRINITY_GG_34123_c1_g1_i8.p1	TRINITY_GG_4484_c2_g1_i3.p1	TRINITY_GG_23483_c1_g1_i3.p1	A0A067QJ58|unreviewed|PR
OG0005726	TRINITY_GG_2702_c2_g1_i2.p1	TRINITY_GG_34123_c3_g1_i11.p1	TRINITY_GG_4484_c3_g1_i3.p1	TRINITY_GG_23483_c3_g1_i10.p1	A0A067RDR4|unreviewed|N_4_-_Beta-N-acetylglucosaminyl_-L-asparaginase|taxID_136037
OG0005727	TRINITY_GG_27040_c1_g2_i1.p1	TRINITY_GG_27481_c0_g1_i3.p1	TRINITY_GG_13679_c1_g1_i8.p2	TRINITY_GG_14666_c3_g2_i1.p1	A0A067R4N5|unreviewed|Beta-1_4-N-acetylgalactosaminyltransferase
OG0005728	TRINITY_GG_27059_c1_g1_i6.p1	TRINITY_GG_21009_c2_g1_i24.p1	TRINITY_GG_22122_c0_g1_i2.p1	TRINITY_GG_23889_c0_g1_i56.p1	A0A067RI79|unreviewed|Asparagine
OG0005729	TRINITY_GG_27059_c2_g1_i1.p1	TRINITY_GG_21007_c0_g1_i2.p1	TRINITY_GG_22099_c2_g1_i2.p1	TRINITY_GG_23886_c0_g1_i3.p1	A0A067R336|unreviewed|RAD50-interacting
OG0005730	TRINITY_GG_27059_c4_g1_i1.p1	TRINITY_GG_21007_c2_g1_i1.p1	TRINITY_GG_22099_c3_g1_i3.p1	TRINITY_GG_23886_c1_g1_i1.p1	A0A067QVW1|unreviewed|Utp13
OG0005731	TRINITY_GG_27059_c5_g1_i4.p3	TRINITY_GG_21009_c1_g1_i122.p3	TRINITY_GG_22099_c1_g1_i17.p2	TRINITY_GG_23889_c2_g1_i130.p3	A0A067R8X9|unreviewed|Chibby-like
OG0005732	TRINITY_GG_27059_c7_g1_i1.p1	TRINITY_GG_21009_c3_g1_i1.p1	TRINITY_GG_22125_c0_g1_i1.p1	TRINITY_GG_23889_c5_g1_i1.p1	A0A067RX61|unreviewed|Haloacid
OG0005733	TRINITY_GG_27059_c8_g1_i1.p1	TRINITY_GG_21009_c4_g1_i3.p1	TRINITY_GG_22116_c2_g1_i2.p1	TRINITY_GG_23889_c3_g1_i1.p1	A0A067R6M2|unreviewed|RING
OG0005734	TRINITY_GG_2705_c0_g1_i2.p1	TRINITY_GG_34627_c0_g1_i16.p1	TRINITY_GG_19096_c0_g1_i2.p1	TRINITY_GG_26681_c0_g1_i2.p1	A0A067RL01|unreviewed|TPH
OG0005735	TRINITY_GG_27065_c30_g1_i1.p1	TRINITY_GG_21008_c4_g1_i1.p1	TRINITY_GG_22104_c1_g1_i3.p2	TRINITY_GG_23882_c0_g1_i1.p2	A0A067QSP0|unreviewed|U2
OG0005736	TRINITY_GG_27065_c3_g1_i3.p1	TRINITY_GG_21008_c1_g2_i1.p1	TRINITY_GG_22104_c0_g1_i17.p1	TRINITY_GG_23882_c0_g2_i3.p1	A0A067QGI1|unreviewed|Fibrillar
OG0005738	TRINITY_GG_27068_c7_g1_i2.p1	TRINITY_GG_22368_c1_g3_i7.p1	TRINITY_GG_8952_c1_g1_i6.p1	TRINITY_GG_26851_c2_g1_i4.p1	A0A067QY39|unreviewed|Uncharacterized
OG0005739	TRINITY_GG_27072_c1_g1_i3.p1	TRINITY_GG_2964_c2_g1_i1.p1	TRINITY_GG_14089_c1_g1_i16.p2	TRINITY_GG_16264_c7_g1_i3.p1	A0A067QZT3|unreviewed|AH
OG0005740	TRINITY_GG_27072_c2_g1_i2.p1	TRINITY_GG_2964_c3_g1_i28.p1	TRINITY_GG_14089_c1_g1_i16.p1	TRINITY_GG_16264_c5_g1_i1.p1	A0A067QXS2|unreviewed|KRAP_IP3R_bind
OG0005741	TRINITY_GG_27074_c0_g1_i62.p1	TRINITY_GG_2967_c0_g1_i60.p1	TRINITY_GG_14089_c0_g1_i70.p1	TRINITY_GG_16264_c0_g1_i3.p1	A0A067QKA3|unreviewed|CDT1
OG0005742	TRINITY_GG_27074_c0_g1_i62.p3	TRINITY_GG_2967_c0_g1_i60.p3	TRINITY_GG_14089_c0_g1_i70.p3	TRINITY_GG_16264_c0_g1_i3.p3	A0A067QUS9|unreviewed|PIP49_N
OG0005743	TRINITY_GG_27074_c1_g1_i5.p1	TRINITY_GG_2967_c1_g1_i6.p2	TRINITY_GG_14089_c4_g1_i9.p2	TRINITY_GG_16264_c1_g1_i8.p2	A0A067RBS1|unreviewed|18S
OG0005744	TRINITY_GG_27074_c2_g1_i38.p1	TRINITY_GG_2964_c1_g1_i13.p1	TRINITY_GG_14089_c5_g1_i3.p1	TRINITY_GG_16264_c3_g1_i55.p1	A0A067RBG7|unreviewed|Armadillo
OG0005745	TRINITY_GG_27074_c3_g1_i11.p1	TRINITY_GG_2967_c2_g1_i15.p1	TRINITY_GG_14089_c6_g1_i8.p1	TRINITY_GG_16264_c2_g1_i16.p1	A0A067R9F0|unreviewed|Uncharacterized
OG0005746	TRINITY_GG_27074_c4_g1_i53.p1	TRINITY_GG_2967_c3_g1_i34.p1	TRINITY_GG_14089_c7_g1_i13.p1	TRINITY_GG_16264_c6_g2_i21.p1	A0A067QXL5|unreviewed|LisH
OG0005747	TRINITY_GG_27074_c6_g1_i7.p1	TRINITY_GG_2967_c4_g2_i2.p1	TRINITY_GG_14089_c8_g2_i5.p1	TRINITY_GG_16264_c6_g3_i8.p1	A0A067QN84|unreviewed|DUF1741
OG0005748	TRINITY_GG_27075_c1_g1_i2.p1	TRINITY_GG_24464_c0_g1_i7.p1	TRINITY_GG_23754_c1_g1_i1.p1	TRINITY_GG_35801_c1_g1_i2.p1	A0A067R6F8|unreviewed|Uncharacterized
OG0005749	TRINITY_GG_27076_c0_g1_i1.p2	TRINITY_GG_24463_c5_g1_i11.p1	TRINITY_GG_23753_c1_g1_i1.p1	TRINITY_GG_35802_c0_g1_i9.p1	A0A067QYH6|unreviewed|Gamma-butyrobetaine
OG0005750	TRINITY_GG_27076_c2_g1_i4.p1	TRINITY_GG_24463_c2_g1_i1.p1	TRINITY_GG_23753_c4_g1_i8.p2	TRINITY_GG_35802_c1_g1_i1.p1	A0A067RT58|unreviewed|CHK
OG0005751	TRINITY_GG_27076_c3_g1_i2.p1	TRINITY_GG_24463_c1_g1_i3.p1	TRINITY_GG_23751_c0_g1_i4.p1	TRINITY_GG_35802_c3_g3_i4.p1	A0A067RFZ3|unreviewed|TLC
OG0005753	TRINITY_GG_27131_c1_g1_i6.p1	TRINITY_GG_28328_c4_g2_i4.p1	TRINITY_GG_7747_c0_g1_i12.p1	TRINITY_GG_30341_c1_g1_i14.p1	A0A067RIE6|unreviewed|Ankyrin
OG0005754	TRINITY_GG_27138_c0_g1_i1.p1	TRINITY_GG_18223_c6_g1_i1.p1	TRINITY_GG_25585_c1_g1_i5.p1	TRINITY_GG_35446_c0_g2_i3.p1	A0A067R0Q4|unreviewed|Lysosomal
OG0005755	TRINITY_GG_27138_c3_g1_i1.p1	TRINITY_GG_18223_c4_g1_i6.p1	TRINITY_GG_25585_c3_g1_i7.p1	TRINITY_GG_35445_c0_g2_i3.p1	A0A067QYZ0|unreviewed|Uncharacterized
OG0005756	TRINITY_GG_27142_c0_g1_i13.p1	TRINITY_GG_18223_c0_g1_i2.p1	TRINITY_GG_25585_c0_g1_i8.p1	TRINITY_GG_35448_c0_g2_i4.p1	A0A067R4T5|unreviewed|THUMP
OG0005758	TRINITY_GG_27153_c0_g1_i2.p1	TRINITY_GG_29007_c5_g1_i2.p1	TRINITY_GG_30967_c0_g1_i1.p1	TRINITY_GG_19275_c3_g1_i2.p1	A0A067R779|unreviewed|Negative
OG0005759	TRINITY_GG_27154_c1_g1_i1.p1	TRINITY_GG_29007_c2_g1_i2.p1	TRINITY_GG_30968_c4_g1_i1.p1	TRINITY_GG_19275_c4_g1_i2.p1	A0A067RBY5|unreviewed|AdenylateSensor
OG0005761	TRINITY_GG_27155_c0_g2_i4.p1	TRINITY_GG_29007_c0_g1_i3.p1	TRINITY_GG_30968_c1_g1_i9.p1	TRINITY_GG_19275_c0_g1_i11.p1	A0A067RAR6|unreviewed|PINc
OG0005762	TRINITY_GG_27155_c1_g1_i1.p1	TRINITY_GG_29007_c1_g1_i9.p1	TRINITY_GG_30968_c2_g1_i14.p1	TRINITY_GG_19275_c2_g1_i1.p1	A0A067RJ62|unreviewed|RHD
OG0005763	TRINITY_GG_27192_c0_g1_i3.p1	TRINITY_GG_24432_c0_g1_i3.p1	TRINITY_GG_12297_c1_g1_i8.p1	TRINITY_GG_286_c1_g1_i11.p1	A0A067R0T2|unreviewed|Uncharacterized
OG0005764	TRINITY_GG_27200_c0_g1_i1.p1	TRINITY_GG_24440_c0_g1_i4.p1	TRINITY_GG_12303_c0_g1_i2.p1	TRINITY_GG_286_c0_g1_i2.p1	A0A067RBL2|unreviewed|Nudix
OG0005765	TRINITY_GG_27204_c0_g1_i1.p1	TRINITY_GG_24436_c0_g1_i6.p1	TRINITY_GG_12298_c0_g1_i6.p1	TRINITY_GG_291_c0_g1_i3.p1	A0A067QX78|unreviewed|E3
OG0005766	TRINITY_GG_27204_c1_g1_i5.p1	TRINITY_GG_24442_c2_g1_i1.p1	TRINITY_GG_12296_c1_g1_i3.p1	TRINITY_GG_295_c0_g2_i7.p1	A0A067QUW7|unreviewed|Cat
OG0005767	TRINITY_GG_27204_c2_g1_i1.p1	TRINITY_GG_24436_c1_g1_i1.p1	TRINITY_GG_12298_c1_g1_i2.p1	TRINITY_GG_291_c1_g1_i2.p1	A0A067R4R2|unreviewed|Sodium-dependent
OG0005769	TRINITY_GG_27215_c0_g1_i2.p1	TRINITY_GG_28831_c0_g1_i8.p1	TRINITY_GG_21446_c0_g1_i2.p1	TRINITY_GG_32508_c0_g1_i2.p1	A0A067R7V8|unreviewed|Neuroendocrine
OG0005770	TRINITY_GG_27233_c0_g1_i2.p1	TRINITY_GG_23234_c1_g1_i2.p1	TRINITY_GG_28517_c1_g2_i1.p1	TRINITY_GG_17840_c0_g1_i3.p1	A0A067QWR3|unreviewed|Ornithine--oxo-acid
OG0005771	TRINITY_GG_27234_c0_g1_i1.p1	TRINITY_GG_28025_c0_g1_i2.p1	TRINITY_GG_35602_c0_g1_i4.p1	TRINITY_GG_390_c0_g1_i1.p1	A0A067R9S1|unreviewed|Adenylate
OG0005772	TRINITY_GG_27241_c0_g1_i3.p1	TRINITY_GG_28023_c0_g1_i26.p1	TRINITY_GG_35599_c0_g1_i54.p1	TRINITY_GG_387_c0_g1_i14.p1	A0A067RK62|unreviewed|Rap-GAP
OG0005774	TRINITY_GG_2725_c0_g1_i1.p1	TRINITY_GG_25453_c0_g1_i1.p1	TRINITY_GG_27210_c1_g1_i5.p1	TRINITY_GG_18956_c0_g1_i6.p1	A0A067R8C6|unreviewed|CMP/dCMP-type
OG0005775	TRINITY_GG_27318_c0_g1_i1.p1	TRINITY_GG_15338_c0_g1_i3.p1	TRINITY_GG_28933_c0_g1_i4.p1	TRINITY_GG_3036_c0_g1_i2.p1	A0A067RK11|unreviewed|Coiled-coil
OG0005779	TRINITY_GG_2733_c0_g1_i2.p1	TRINITY_GG_16109_c0_g1_i4.p1	TRINITY_GG_8580_c1_g1_i1.p1	TRINITY_GG_16514_c1_g1_i2.p1	A0A067RF28|unreviewed|Ig-like
OG0005780	TRINITY_GG_2734_c0_g1_i5.p1	TRINITY_GG_16102_c1_g1_i2.p1	TRINITY_GG_8585_c1_g1_i1.p1	TRINITY_GG_16523_c0_g1_i1.p1	A0A067RG75|unreviewed|Inositol-1-monophosphatase|taxID_136037
OG0005781	TRINITY_GG_2734_c1_g1_i1.p2	TRINITY_GG_16102_c0_g1_i44.p2	TRINITY_GG_8585_c0_g1_i10.p3	TRINITY_GG_16523_c1_g1_i19.p3	A0A067QTJ7|unreviewed|ATP-dependent
OG0005782	TRINITY_GG_27413_c0_g1_i2.p1	TRINITY_GG_14095_c2_g3_i2.p1	TRINITY_GG_8775_c0_g1_i1.p1	TRINITY_GG_2750_c0_g1_i6.p1	A0A067QYB0|unreviewed|Thioredoxin
OG0005783	TRINITY_GG_27413_c6_g2_i10.p1	TRINITY_GG_14095_c0_g3_i3.p1	TRINITY_GG_8775_c0_g1_i1.p2	TRINITY_GG_2750_c1_g1_i6.p1	A0A067R5G9|unreviewed|39S
